Round,Partition ID,Accuracy,Loss
9,7,0.9816666666666667,1.1058326426136773
9,8,0.975,1.6058271835790947
9,19,0.99,0.7071197056211531
9,10,0.97,1.5921486860024743
9,12,0.9833333333333333,1.1228933242382482
9,4,0.985,0.9226917708292603
9,6,0.9866666666666667,0.7285357096698135
9,5,0.975,1.5855069874669425
9,11,0.99,0.6079846389475279
9,16,0.99,0.44745514829992317
9,17,0.9866666666666667,1.0611381975759286
10,13,0.9833333333333333,1.270560154109262
10,9,0.9816666666666667,1.5979541502601933
10,15,0.9783333333333334,1.1713017428846797
10,1,0.985,0.9216025315399747
10,6,0.9866666666666667,0.7066105018602684
10,11,0.99,0.5597397614619695
10,0,0.9766666666666667,1.1282653390662745
10,10,0.9716666666666667,1.551616188371554
10,17,0.9866666666666667,1.0401962740288582
10,3,0.9833333333333333,1.0583915938914288
10,19,0.99,0.6752871940843761
10,8,0.9766666666666667,1.5649526867782697
10,5,0.975,1.533950860844925
10,18,0.985,0.9510223325050902
10,12,0.9816666666666667,1.1037632330553606
10,16,0.9916666666666667,0.4314651529712137
10,4,0.985,0.8953981736849528
10,2,0.975,0.9812972178915516
10,7,0.9816666666666667,1.0729832558135968
10,14,0.985,0.825546682215645
